flight_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes
AI247,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0
UK127,VISTARA,BOM,HYD,BOM → HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0
AI109,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0
AI057,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0
6F103,INDIGO,CCU,MAA,CCU → MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0
SJ144,SPICEJET,BLR,BOM,BLR → BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0
6F076,INDIGO,CCU,HYD,CCU → HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0
6F240,INDIGO,DEL,HYD,DEL → HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0
UK057,VISTARA,CCU,DEL,CCU → DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0
AI201,AIR INDIA,BLR,CCU,BLR → CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0
SJ242,SPICEJET,BLR,HYD,BLR → HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0
6F037,INDIGO,BOM,MAA,BOM → MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0
SJ132,SPICEJET,MAA,DEL,MAA → DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0
AI055,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0
6F252,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0
AI183,AIR INDIA,DEL,CCU,DEL → CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0
SJ125,SPICEJET,DEL,BLR,DEL → BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0
SJ087,SPICEJET,BOM,DEL,BOM → DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0
UK182,VISTARA,HYD,CCU,HYD → CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0
AI016,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0
6F107,INDIGO,CCU,BLR,CCU → BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0049666666667
AI026,AIR INDIA,DEL,BOM,DEL → BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0
AI177,AIR INDIA,CCU,HYD,CCU → HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0
AI041,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0
6F264,UNKNOWN,DEL,HYD,DEL → HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0
6F222,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0
AI004,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0
SJ126,SPICEJET,DEL,BLR,DEL → BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0
SJ220,SPICEJET,BOM,CCU,BOM → CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0
AI204,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0
UK098,VISTARA,CCU,DEL,CCU → DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0
AI090,AIR INDIA,MAA,CCU,MAA → CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0
AI092,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0
AI049,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0
UK117,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0
6F227,INDIGO,MAA,BOM,MAA → BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0
AI228,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0
SJ164,SPICEJET,CCU,MAA,CCU → MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495
AI018,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0
UK192,VISTARA,HYD,DEL,HYD → DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495
SJ224,SPICEJET,DEL,MAA,DEL → MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0
UK050,VISTARA,BOM,DEL,BOM → DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0
SJ159,SPICEJET,CCU,DEL,CCU → DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0
UK038,VISTARA,MAA,CCU,MAA → CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0
6F192,INDIGO,CCU,BLR,CCU → BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0
6F173,INDIGO,BOM,CCU,BOM → CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0
AI185,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0
SJ152,SPICEJET,BOM,DEL,BOM → DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0
AI215,AIR INDIA,BLR,DEL,BLR → DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0
AI074,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0
6F109,INDIGO,BLR,BOM,BLR → BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0
6F144,INDIGO,HYD,BOM,HYD → BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0
6F210,INDIGO,HYD,DEL,HYD → DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0
SJ111,SPICEJET,DEL,MAA,DEL → MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0
UK092,VISTARA,MAA,BLR,MAA → BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0
UK009,VISTARA,BOM,DEL,BOM → DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0
AI170,AIR INDIA,HYD,DEL,HYD → DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0
6F154,INDIGO,CCU,DEL,CCU → DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0
6F161,INDIGO,MAA,DEL,MAA → DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0
UK128,VISTARA,BOM,CCU,BOM → CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0
AI186,AIR INDIA,DEL,BOM,DEL → BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0
AI099,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0
6F203,INDIGO,BLR,HYD,BLR → HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0
UK139,UNKNOWN,BLR,MAA,BLR → MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0
SJ008,SPICEJET,HYD,BLR,HYD → BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0
AI171,AIR INDIA,MAA,BLR,MAA → BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0
6F124,INDIGO,BLR,BOM,BLR → BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0
6F137,INDIGO,CCU,DEL,CCU → DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0
AI008,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333
SJ140,UNKNOWN,HYD,DEL,HYD → DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0
UK016,VISTARA,DEL,CCU,DEL → CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0
AI127,AIR INDIA,DEL,HYD,DEL → HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0
SJ096,UNKNOWN,DEL,HYD,DEL → HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0
6F048,INDIGO,HYD,DEL,HYD → DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0
SJ090,SPICEJET,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0
AI014,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0
6F131,INDIGO,BLR,HYD,BLR → HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0
AI130,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0
UK151,UNKNOWN,BOM,CCU,BOM → CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0
6F165,INDIGO,BLR,BOM,BLR → BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0
UK161,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0
AI107,AIR INDIA,HYD,CCU,HYD → CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0
SJ104,SPICEJET,HYD,DEL,HYD → DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666
AI042,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0
6F266,UNKNOWN,CCU,MAA,CCU → MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0
6F138,INDIGO,HYD,BLR,HYD → BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0
SJ219,SPICEJET,BOM,DEL,BOM → DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0
UK197,VISTARA,BLR,HYD,BLR → HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0
6F119,INDIGO,DEL,BOM,DEL → BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0
SJ058,SPICEJET,DEL,HYD,DEL → HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0
AI218,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0
SJ060,SPICEJET,HYD,CCU,HYD → CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0
UK121,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0
6F208,INDIGO,CCU,BOM,CCU → BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0
6F153,INDIGO,CCU,BLR,CCU → BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0
AI117,AIR INDIA,HYD,BLR,HYD → BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0
SJ113,SPICEJET,BLR,BOM,BLR → BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666
AI191,AIR INDIA,BLR,MAA,BLR → MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0
6F267,UNKNOWN,DEL,MAA,DEL → MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0
6F185,INDIGO,CCU,DEL,CCU → DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0
AI114,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0
6F155,INDIGO,DEL,BLR,DEL → BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0
UK045,VISTARA,MAA,HYD,MAA → HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0
AI111,AIR INDIA,MAA,CCU,MAA → CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0
AI156,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0
SJ128,SPICEJET,CCU,BLR,CCU → BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0
AI104,AIR INDIA,MAA,HYD,MAA → HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0
6F225,INDIGO,HYD,CCU,HYD → CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0
6F033,INDIGO,DEL,HYD,DEL → HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0
6F244,INDIGO,MAA,CCU,MAA → CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0
UK137,VISTARA,BOM,MAA,BOM → MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0
AI063,AIR INDIA,HYD,BLR,HYD → BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0
SJ156,SPICEJET,BOM,DEL,BOM → DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0
UK125,VISTARA,HYD,BOM,HYD → BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0
AI232,AIR INDIA,DEL,BLR,DEL → BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0
AI167,AIR INDIA,BLR,DEL,BLR → DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0
UK160,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0
UK129,VISTARA,HYD,MAA,HYD → MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666
SJ230,SPICEJET,BOM,CCU,BOM → CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0
SJ056,SPICEJET,HYD,DEL,HYD → DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0
SJ137,SPICEJET,CCU,DEL,CCU → DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0
6F081,INDIGO,MAA,BLR,MAA → BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0
6F088,INDIGO,CCU,BLR,CCU → BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0
6F121,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0
UK214,VISTARA,HYD,DEL,HYD → DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0
6F060,INDIGO,DEL,BLR,DEL → BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333
SJ101,SPICEJET,CCU,DEL,CCU → DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0
AI017,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0
6F120,INDIGO,BLR,BOM,BLR → BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0
6F217,INDIGO,BLR,BOM,BLR → BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0
AI194,AIR INDIA,MAA,BLR,MAA → BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0
AI095,AIR INDIA,DEL,MAA,DEL → MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0
SJ190,SPICEJET,BOM,CCU,BOM → CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0
6F139,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0
6F062,INDIGO,CCU,DEL,CCU → DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0
UK011,VISTARA,CCU,DEL,CCU → DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0
6F100,INDIGO,BOM,BLR,BOM → BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0
6F228,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0
UK033,VISTARA,HYD,DEL,HYD → DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0
SJ231,SPICEJET,DEL,BLR,DEL → BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0
AI166,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0
SJ176,SPICEJET,DEL,BOM,DEL → BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0
SJ065,SPICEJET,MAA,BLR,MAA → BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0
6F160,INDIGO,MAA,BLR,MAA → BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0
AI089,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0
UK226,VISTARA,MAA,HYD,MAA → HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0
SJ123,SPICEJET,BOM,CCU,BOM → CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0
AI054,AIR INDIA,HYD,CCU,HYD → CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0
UK019,VISTARA,BOM,HYD,BOM → HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0
UK032,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0
SJ100,SPICEJET,MAA,BLR,MAA → BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0
SJ094,SPICEJET,MAA,HYD,MAA → HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0
6F101,INDIGO,BOM,MAA,BOM → MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0
6F006,INDIGO,BOM,BLR,BOM → BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.00498333333333
AI006,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0
AI195,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0
UK072,VISTARA,BOM,BLR,BOM → BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667
AI244,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0
SJ059,SPICEJET,CCU,DEL,CCU → DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0
SJ009,SPICEJET,CCU,BLR,CCU → BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0
AI121,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0
6F265,UNKNOWN,DEL,HYD,DEL → HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0
6F110,INDIGO,HYD,DEL,HYD → DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0
UK018,VISTARA,BOM,CCU,BOM → CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0
6F072,INDIGO,BLR,CCU,BLR → CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0
6F159,INDIGO,CCU,BOM,CCU → BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0
6F095,INDIGO,BLR,MAA,BLR → MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0
SJ129,SPICEJET,CCU,BOM,CCU → BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0
UK039,VISTARA,HYD,BOM,HYD → BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0
6F130,INDIGO,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0
6F247,INDIGO,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0
SJ233,SPICEJET,DEL,HYD,DEL → HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0
6F231,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0
AI125,UNKNOWN,CCU,DEL,CCU → DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0
6F102,INDIGO,HYD,MAA,HYD → MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0
UK078,VISTARA,BOM,HYD,BOM → HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0
UK043,UNKNOWN,DEL,HYD,DEL → HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0
AI144,AIR INDIA,MAA,BOM,MAA → BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0
UK054,VISTARA,BLR,BOM,BLR → BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0
UK108,VISTARA,DEL,BLR,DEL → BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0
6F008,INDIGO,DEL,BOM,DEL → BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0
6F106,INDIGO,BOM,CCU,BOM → CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0
AI203,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0
AI065,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0
UK053,VISTARA,BLR,BOM,BLR → BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0
UK086,VISTARA,CCU,BLR,CCU → BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0
SJ223,SPICEJET,HYD,MAA,HYD → MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0
6F069,INDIGO,MAA,BLR,MAA → BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0
6F032,INDIGO,DEL,BOM,DEL → BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0
UK178,VISTARA,DEL,BLR,DEL → BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0
6F108,INDIGO,DEL,HYD,DEL → HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0
UK147,VISTARA,CCU,DEL,CCU → DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0
AI187,AIR INDIA,BLR,HYD,BLR → HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0
UK213,VISTARA,BOM,CCU,BOM → CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0
AI035,AIR INDIA,DEL,MAA,DEL → MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0
UK186,VISTARA,BOM,BLR,BOM → BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0
6F045,INDIGO,BOM,HYD,BOM → HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0
UK025,VISTARA,DEL,BOM,DEL → BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0
UK162,VISTARA,BOM,CCU,BOM → CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0
AI157,AIR INDIA,BLR,CCU,BLR → CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0
6F096,INDIGO,MAA,BLR,MAA → BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0
SJ229,SPICEJET,CCU,DEL,CCU → DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0
AI214,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0
6F205,INDIGO,HYD,BOM,HYD → BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0
SJ157,SPICEJET,DEL,HYD,DEL → HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0
UK114,VISTARA,HYD,CCU,HYD → CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0
6F054,INDIGO,HYD,BLR,HYD → BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0
6F216,INDIGO,BLR,DEL,BLR → DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0
AI231,AIR INDIA,DEL,HYD,DEL → HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0
UK103,VISTARA,MAA,DEL,MAA → DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0
AI066,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0
6F186,INDIGO,HYD,BOM,HYD → BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0
AI021,AIR INDIA,DEL,HYD,DEL → HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0
AI113,AIR INDIA,CCU,HYD,CCU → HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0
SJ031,SPICEJET,DEL,BOM,DEL → BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0
UK217,VISTARA,MAA,CCU,MAA → CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0
SJ120,SPICEJET,MAA,BLR,MAA → BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0
UK180,VISTARA,CCU,MAA,CCU → MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0
6F242,INDIGO,BLR,MAA,BLR → MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0
UK080,VISTARA,BLR,MAA,BLR → MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0
SJ124,SPICEJET,HYD,DEL,HYD → DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0
SJ115,SPICEJET,BOM,HYD,BOM → HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0
AI081,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0
AI142,AIR INDIA,BOM,DEL,BOM → DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0
UK052,VISTARA,BLR,CCU,BLR → CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0
UK014,VISTARA,HYD,MAA,HYD → MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0
AI230,UNKNOWN,CCU,BLR,CCU → BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0
6F268,UNKNOWN,DEL,MAA,DEL → MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0
